-1.971611 -2.073942 -0.900840
-1.971611 -1.983432 -1.085702
-1.971611 -1.876486 -1.261566
-1.971611 -1.753991 -1.426978
-1.971611 -1.616962 -1.580564
-1.971611 -1.466534 -1.721054
-1.971611 -1.303954 -1.847283
-1.971611 -1.130570 -1.958204
-1.971611 -0.947816 -2.052899
-1.971611 -0.757209 -2.130583
-1.971611 -0.560328 -2.190612
-1.971611 -0.358803 -2.232490
-1.971611 -0.154306 -2.255868
-1.971611 0.051471 -2.260553
-1.971611 0.256821 -2.246507
-1.971611 0.460042 -2.213845
-1.971611 0.659452 -2.162839
-1.971611 0.853397 -2.093911
-1.971611 1.040271 -2.007632
-1.971611 1.218525 -1.904717
-1.971611 1.386681 -1.786019
-1.971611 1.543348 -1.652522
-1.971611 1.687225 -1.505331
-1.971611 1.817122 -1.345667
-1.971611 1.931961 -1.174852
-1.971611 2.030792 -0.994301
-1.971611 2.112794 -0.805512
-1.971611 2.177290 -0.610048
-1.971611 2.223744 -0.409529
-1.971611 2.251771 -0.205616
-1.812709 2.390415 0.000000
-1.812709 2.381566 0.205492
-1.812709 2.355085 0.409462
-1.812709 2.311168 0.610400
-1.812709 2.250139 0.806820
-1.812709 2.172452 0.997266
-1.812709 2.078680 1.180329
-1.812709 1.969518 1.354653
-1.812709 1.845775 1.518947
-1.812709 1.708366 1.671996
-1.812709 1.558309 1.812666
-1.812709 1.396715 1.939915
-1.812709 1.224780 2.052803
-1.812709 1.043778 2.150491
-1.812709 0.855047 2.232259
-1.812709 0.659986 2.297499
-1.812709 0.460039 2.345730
-1.812709 0.256686 2.376594
-1.812709 0.051432 2.389862
-1.812709 -0.154202 2.385436
-1.812709 -0.358695 2.363350
-1.812709 -0.560532 2.323766
-1.812709 -0.758219 2.266978
-1.812709 -0.950292 2.193406
-1.812709 -1.135330 2.103595
-1.812709 -1.311963 1.998209
-1.812709 -1.478882 1.878029
-1.812709 -1.634851 1.743946
-1.812709 -1.778717 1.596950
-1.812709 -1.909414 1.438131
-1.812709 -2.025975 1.268665
-1.812709 -2.127536 1.089806
-1.812709 -2.213345 0.902879
-1.812709 -2.282767 0.709267
-1.812709 -2.335289 0.510404
-1.812709 -2.370521 0.307762
-1.812709 -2.388202 0.102841
-1.812709 -2.388202 -0.102841
-1.812709 -2.370521 -0.307762
-1.812709 -2.335289 -0.510404
-1.812709 -2.282767 -0.709267
-1.812709 -2.213345 -0.902879
-1.812709 -2.127536 -1.089806
-1.812709 -2.025975 -1.268665
-1.812709 -1.909414 -1.438131
-1.812709 -1.778717 -1.596950
-1.812709 -1.634851 -1.743946
-1.812709 -1.478882 -1.878029
-1.812709 -1.311963 -1.998209
-1.812709 -1.135330 -2.103595
-1.812709 -0.950292 -2.193406
-1.812709 -0.758219 -2.266978
-1.812709 -0.560532 -2.323766
-1.812709 -0.358695 -2.363350
-1.812709 -0.154202 -2.385436
-1.812709 0.051432 -2.389862
-1.812709 0.256686 -2.376594
-1.812709 0.460039 -2.345730
-1.812709 0.659986 -2.297499
-1.812709 0.855047 -2.232259
-1.812709 1.043778 -2.150491
-1.812709 1.224780 -2.052803
-1.812709 1.396715 -1.939915
-1.812709 1.558309 -1.812666
-1.812709 1.708366 -1.671996
-1.812709 1.845775 -1.518947
-1.812709 1.969518 -1.354653
-1.812709 2.078680 -1.180329
-1.812709 2.172452 -0.997266
-1.812709 2.250139 -0.806820
-1.812709 2.311168 -0.610400
-1.812709 2.355085 -0.409462
-1.812709 2.381566 -0.205492
-1.645356 2.508546 0.000000
-1.645356 2.500199 0.204470
-1.645356 2.475214 0.407579
-1.645356 2.433756 0.607976
-1.645356 2.376103 0.804326
-1.645356 2.302636 0.995325
-1.645356 2.213846 1.179699
-1.645356 2.110323 1.356223
-1.645356 1.992757 1.523721
-1.645356 1.861929 1.681079
-1.645356 1.718710 1.827250
-1.645356 1.564053 1.961261
-1.645356 1.398988 2.082219
-1.645356 1.224613 2.189322
-1.645356 1.042088 2.281854
-1.645356 0.852628 2.359201
-1.645356 0.657494 2.420848
-1.645356 0.457985 2.466385
-1.645356 0.255428 2.495508
-1.645356 0.051171 2.508024
-1.645356 -0.153427 2.503850
-1.645356 -0.357003 2.483013
-1.645356 -0.558204 2.445652
-1.645356 -0.755690 2.392015
-1.645356 -0.948147 2.322460
-1.645356 -1.134294 2.237450
-1.645356 -1.312893 2.137549
-1.645356 -1.482754 2.023424
-1.645356 -1.642749 1.895833
-1.645356 -1.791810 1.755625
-1.645356 -1.928948 1.603734
-1.645356 -2.053249 1.441171
-1.645356 -2.163886 1.269017
-1.645356 -2.260122 1.088417
-1.645356 -2.341318 0.900575
-1.645356 -2.406933 0.706739
-1.645356 -2.456530 0.508200
-1.645356 -2.489779 0.306279
-1.645356 -2.506459 0.102320
-1.645356 -2.506459 -0.102320
-1.645356 -2.489779 -0.306279
-1.645356 -2.456530 -0.508200
-1.645356 -2.406933 -0.706739
-1.645356 -2.341318 -0.900575
-1.645356 -2.260122 -1.088417
-1.645356 -2.163886 -1.269017
-1.645356 -2.053249 -1.441171
-1.645356 -1.928948 -1.603734
-1.645356 -1.791810 -1.755625
-1.645356 -1.642749 -1.895833
-1.645356 -1.482754 -2.023424
-1.645356 -1.312893 -2.137549
-1.645356 -1.134294 -2.237450
-1.645356 -0.948147 -2.322460
-1.645356 -0.755690 -2.392015
-1.645356 -0.558204 -2.445652
-1.645356 -0.357003 -2.483013
-1.645356 -0.153427 -2.503850
-1.645356 0.051171 -2.508024
-1.645356 0.255428 -2.495508
-1.645356 0.457985 -2.466385
-1.645356 0.657494 -2.420848
-1.645356 0.852628 -2.359201
-1.645356 1.042088 -2.281854
-1.645356 1.224613 -2.189322
-1.645356 1.398988 -2.082219
-1.645356 1.564053 -1.961261
-1.645356 1.718710 -1.827250
-1.645356 1.861929 -1.681079
-1.645356 1.992757 -1.523721
-1.645356 2.110323 -1.356223
-1.645356 2.213846 -1.179699
-1.645356 2.302636 -0.995325
-1.645356 2.376103 -0.804326
-1.645356 2.433756 -0.607976
-1.645356 2.475214 -0.407579
-1.645356 2.500199 -0.204470
-1.470331 2.614981 0.000000
-1.470331 2.606920 0.205169
-1.470331 2.582787 0.409073
-1.470331 2.542729 0.610455
-1.470331 2.486995 0.808074
-1.470331 2.415928 1.000710
-1.470331 2.329965 1.187177
-1.470331 2.229638 1.366324
-1.470331 2.115564 1.537048
-1.470331 1.988447 1.698295
-1.470331 1.849071 1.849071
-1.470331 1.698295 1.988447
-1.470331 1.537048 2.115564
-1.470331 1.366324 2.229638
-1.470331 1.187177 2.329965
-1.470331 1.000710 2.415928
-1.470331 0.808074 2.486995
-1.470331 0.610455 2.542729
-1.470331 0.409073 2.582787
-1.470331 0.205169 2.606920
-1.470331 0.000000 2.614981
-1.470331 -0.205169 2.606920
-1.470331 -0.409073 2.582787
-1.470331 -0.610455 2.542729
